,Word,Relative Frequency,POS
792,didna,1.7358107273704446,NN
793,die,0.3743004840329171,NN
794,died,0.9262223472047831,VBD
795,diet,3.169309061709543,JJ
796,different,0.7305557057666945,JJ
797,difficult,1.4686822193549967,JJ
798,dilute,0.6205683484690192,NN
799,dinner,1.2506292808605721,NN
800,directed,0.43036296849460753,VBD
801,direction,0.5108648102341136,NN
802,directly,2.5345208402531036,RB
803,dirty,0.5067976319916796,RB
804,disappointed,0.6408210754336352,JJ
805,discovered,1.2854199273193225,VBN
806,discretion,0.9252021012277047,NN
807,disease,1.8331872356830963,NN
808,diseases,0.4488941582149616,VBZ
809,disposition,0.5268106911505064,NN
810,distance,0.6099278506885946,NN
811,distemper,1.9758533935639062,IN
812,distinctive,0.5565005226986941,JJ
813,distinguished,0.7504793605454408,VBN
814,distracted,0.38248638961891396,JJ
815,diva,0.4609972546091715,NN
816,dna,0.5419357401403982,NN
817,doc,0.8233640750194302,NN
818,does,12.741784072868061,VBZ
819,doesn,6.84079556016573,VB
820,doesna,4.368432308318873,VB
821,doesnt,0.882448388832034,JJ
822,dog,26.680164118832675,NN
823,doga,0.41285819850315114,NN
824,doggie,2.9258004178388974,NN
825,doggy,1.0915742833074957,JJ
826,dogs,25.797984150038133,NNS
827,doing,4.573686716938364,VBG
828,doll,1.0998545191229194,NN
829,dom,0.689105371895456,RB
830,domestic,2.408567345333091,JJ
831,dominant,0.5059934218301361,JJ
832,don,7.536450105845921,NN
833,dona,2.5482560903885156,NN
834,donate,0.4302143881396233,NN
835,donation,0.5256458406480965,NN
836,donations,0.8604287762792466,NNS
837,door,3.821873156022954,VBP
838,doors,1.6460063062616999,NNS
839,doorstep,0.5681458670074175,VBP
840,dose,0.407540539770592,JJ
841,dote,0.3710995905067096,NN
842,double,0.9276376855886066,JJ
843,doubt,0.7064259504161541,NN
844,download,2.776862020622846,NN
845,downtime,0.8075524481291697,NN
846,downtown,0.9551632001935415,NN
847,doxie,0.8091359280790686,NN
848,dream,1.721106543488508,NN
849,dreams,1.1557024189665979,VBZ
850,drink,0.6275452623268842,VBP
851,drive,0.7210839992797177,JJ
852,drop,0.5373170776424223,NN
853,dropped,0.44924951700222815,VBD
854,drops,0.4519648735052575,NNS
855,dry,0.6471689188679244,JJ
856,dude,1.543799011199125,NN
857,dumped,1.2526681876037042,VBD
858,duo,0.5657698677839145,JJ
859,dynamic,0.4878883371630578,JJ
860,eager,2.5638583379393616,JJ
861,ear,3.2602367137281525,NN
862,earlichia,0.7244628358409199,RB
863,early,1.2799048676911555,RB
864,earned,0.9246338243878333,VBN
865,ears,3.7315888950215346,NNS
866,ease,0.6479336510024749,VBP
867,easily,2.901410321121194,RB
868,east,2.7436313626004876,RB
869,eastharlemkitty,0.5997320301453014,JJ
870,easy,5.589201570020825,JJ
871,easygoing,0.3801758253449632,VBG
872,eat,2.9535553060945947,NN
873,eating,1.4293347116308464,VBG
874,eats,1.6346776724820042,NNS
875,echo,1.5266684785312676,VBP
876,eleanor,0.7687749997455202,JJ
877,electrical,0.28574906429688995,JJ
878,elegant,0.6232617299070113,NN
879,eligible,1.7349922373580837,JJ
880,ellen,1.4231657007096667,JJ
881,ellie,0.9131716550752278,NN
882,email,12.109772443739471,NN
883,emerald,0.8411483609857897,NN
884,emerge,0.39302810255086257,VBP
885,emotional,2.281369235314447,JJ
886,enable,0.4302143881396233,NN
887,encountered,0.3044334524648358,VBN
888,encourage,0.6406715341632264,NN
889,encouraged,0.4745141481143743,VBD
890,end,3.1929682124342014,JJ
891,endearing,1.2862429369720438,NN
892,ended,1.6589338558592936,VBD
893,endless,1.0272751804183542,JJ
894,ends,0.2981395656197897,NNS
895,energetic,4.122656568061285,JJ
896,energy,7.398392951397516,NN
897,engage,0.7721427093773061,NN
898,engaging,0.7606575155784071,VBG
899,enjoy,4.710208102379225,CC
900,enjoyed,0.5776661816754849,VBN
901,enjoying,1.9752947968232841,VBG
902,enjoys,8.884132070382394,JJ
903,enrichment,0.44392270661934097,JJ
904,ensure,1.0060445063845966,VB
905,entailed,0.27704295387929906,VBN
906,entered,0.38658925508351966,JJ
907,enters,0.40567292514731046,NNS
908,entertain,1.6238449898053566,VBP
909,entertained,0.3323413251104981,JJ
910,entertaining,1.29555764541808,JJ
911,entertainment,0.4558836909719416,NN
912,entertains,0.48900958760013213,NNS
913,enthusiasm,0.54988507056495,VBP
914,enthusiastically,0.322537513813851,RB
915,entire,0.646479687689408,JJ
916,entirely,2.1192281021172175,RB
917,environment,2.4044082022248925,NN
918,environments,0.8665623659201178,NNS
919,epic,0.3499356702438932,VBP
920,equally,1.1677547838493436,RB
921,eskiesonline,0.7661831617286166,JJ
922,especially,3.7313384513097714,RB
923,essential,0.4637096647309728,JJ
924,estimated,0.9857516795802856,VBN
925,ethic,0.40468662750318907,JJ
926,euthanasia,0.6767299859862876,NN
927,euthanized,1.4112186042545882,VBD
928,evaluations,0.2228030961765074,NNS
929,evening,0.5151860951070375,VBG
930,event,1.5502157478333105,NN
931,events,2.7427971708541845,NNS
932,everybody,0.7510299376551257,NN
933,everyday,0.41162772988156887,VBZ
934,exactly,1.2251142885004658,RB
935,excellent,2.012365356049203,JJ
936,exception,0.48813285961477176,NN
937,exceptional,0.43343573826469417,JJ
938,exceptions,3.3002936797122606,NNS
939,exchange,0.7749449617863445,NN
940,excited,3.3020091050039926,VBD
941,excitedly,0.45938221333412194,RB
942,excitement,0.8409465500986659,JJ
943,exercise,3.8185055191268886,NN
944,exhausted,0.2648248514350074,VBN
945,exotic,0.4957949079201966,JJ
946,expect,1.119505660102686,VBP
947,expectations,0.2753397532117607,NNS
948,expects,0.36874561163572694,VBZ
949,expedite,0.35607102577615524,JJ
950,expense,0.9943619204331329,NN
951,experience,2.2607243786372098,NN
952,experienced,3.5117409019182033,VBD
953,explore,2.6995108262472316,RB
954,exploring,1.4530261184432232,VBG
955,expressing,0.44918180601241287,VBG
956,expression,0.4132802251324473,NN
957,expressions,0.348896346833764,NNS
958,expressive,0.6837157785129058,VBP
959,expressly,2.148992388040164,RB
960,extend,0.3467001226716666,JJ
961,extends,0.3576691945258499,NNS
962,extra,2.0820682413045453,JJ
963,extracted,0.33863907819661737,VBD
964,extremely,2.9504222924303134,RB
965,exuberant,0.4944751604963058,JJ
966,eye,3.9627037599098887,NN
967,eyed,1.063076766320092,VBD
968,eyelashes,0.5540859077585981,NNS
969,eyelids,0.5540859077585981,NNS
970,eyes,7.482317913426189,NNS
971,eyesight,0.27704295387929906,RB
972,fabulous,1.8520456423836387,JJ
973,face,5.196883003892939,NN
974,facebook,5.893294561648475,NN
975,faces,0.6214415833470683,VBZ
976,facility,1.1484954315563314,NN
977,fact,2.5212336893847622,NN
978,failure,1.2235102748051472,NN
979,fairly,0.4924584938584069,RB
980,fall,1.3772339673840972,NN
981,fallen,0.6017765306078092,VBN
982,falling,0.40580981361187807,VBG
983,falls,0.7622405646894047,NNS
984,familiar,0.4670605564051516,JJ
985,families,2.695510475053191,NNS
986,family,20.92448524908947,NN
987,famous,0.9101550043294251,JJ
988,fan,1.520839357183283,NN
989,fans,0.5403291249983474,NNS
990,fantastic,1.6741926728105279,JJ
991,faqs,4.095472366576122,NN
992,far,2.042633299060978,RB
993,fare,0.35583781241796536,JJ
994,farm,1.110151984487569,NN
995,fast,1.654093525007809,RB
996,fastest,2.429646934128134,JJS
997,fault,1.1507046256988887,NN
998,favorite,6.741081905121073,JJ
999,fawn,1.2058549951770803,NN
1000,fax,2.1084582351595893,NN
1001,fcacc,0.8024476214744545,NN
1002,fear,1.0555435557400419,VBP
1003,fearful,0.7298372895956035,JJ
1004,fearless,1.173049343011293,NN
1005,fears,0.503596969468037,NNS
1006,feather,1.311061548529919,RB
1007,feature,0.45490158404084335,NN
1008,featured,0.5997320301453014,VBD
1009,fecal,1.654067072468717,JJ
1010,fed,0.7171829077133016,NN
1011,fee,10.04413100422676,NN
1012,feed,1.0228839218917274,NN
1013,feel,5.8836757508619515,VBP
1014,feeling,1.78626755939309,VBG
1015,feels,1.3139085891784608,NNS
1016,fees,2.1467540160148486,NNS
1017,feet,1.9116676269070194,NNS
1018,feline,7.120844804273358,JJ
1019,felines,2.8151801662629334,NNS
1020,fella,1.3407944612140583,RB
1021,fellow,2.314481594948158,JJ
1022,felv,8.324526342132215,NNS
1023,female,10.345807538625643,JJ
1024,femalea,0.6229582794109918,NN
1025,females,0.5224338668508763,NNS
1026,fence,0.8338811876620267,RB
1027,fenced,1.9068928311208697,VBD
1028,feral,3.396389339586573,JJ
1029,ferrets,1.9416772331743581,NNS
1030,fetch,3.3913561783970265,VBP
1031,fighting,0.6468235558841509,VBG
1032,fights,0.801430396704334,NNS
1033,figure,0.7301758403947057,NN
1034,file,2.429646934128134,NN
1035,filled,1.5337134891756257,VBN
1036,final,4.852564618488625,JJ
1037,finally,1.8148258893701477,RB
1038,finding,2.983398252626894,VBG
1039,finds,1.43185704837749,NNS
1040,fine,5.661346974916064,JJ
1041,finger,0.3996832171629325,NN
1042,fingers,0.5080022301669418,NNS
1043,finished,0.4644683897272554,VBD
1044,firm,1.0430901702801336,JJ
1045,fit,4.945557950465559,NN
1046,fits,1.212814552837759,NNS
1047,fiv,11.911198414145169,VBP
1048,fixed,1.0585455176459848,VBN
1049,flea,1.6213186161926345,JJ
1050,flexibility,2.1051546829793026,NN
1051,flip,0.38158934761442,NN
1052,flirty,0.46266460066949533,NN
1053,floor,1.2926587289415266,NN
1054,floppy,0.671726645468496,JJ
1055,flow,0.7395468751117034,NN
1056,flu,0.20814601908646455,NN
1057,fluffy,1.670938222738085,JJ
1058,flying,0.7396290934942074,VBG
1059,focus,0.7112588724798681,NN
1060,focused,0.5509354316266342,VBD
1061,focuses,0.4533206163328614,NNS
1062,folks,1.7842406256378582,NNS
1063,follow,6.882126236902871,VBP
1064,following,3.1217682512767584,VBG
1065,follows,1.3158300409907326,VBZ
1066,fond,1.3649521200772385,NN
1067,food,8.199401517836273,NN
1068,fool,0.7582123325768959,JJ
1069,foot,0.6213049011530697,NN
1070,forever,15.158583466366352,RB
1071,forevera,0.7851327921188315,RB
1072,forget,0.6777915817671663,VB
1073,form,0.9394593643898811,JJ
1074,forth,0.34550146651087354,NN
1075,forward,1.245524939203794,RB
1076,foster,34.92191107355471,RB
1077,fostered,2.897048663011894,VBN
1078,fostering,8.480396902726003,VBG
1079,fosters,3.508389125248606,NNS
1080,fracture,1.0232406155041363,VBP
1081,free,4.820222576022476,JJ
1082,frequent,0.3307633731256646,NN
1083,frequently,0.6553539803956148,RB
1084,fresh,0.44404482341216567,JJ
1085,frida,1.8404157957182425,NN
1086,friend,7.217685594068584,NN
1087,friendly,14.412229753029063,JJ
1088,friends,8.758658052301824,NNS
1089,frightened,0.3869444960101974,VBD
1090,frisbee,0.5005064321420942,JJ
1091,frisky,0.5554741422374714,NN
1092,frustrated,0.5280332754401673,VBD
1093,fullest,0.47479812758231565,JJS
1094,fully,7.829719147393475,RB
1095,fun,8.206464013550576,JJ
1096,functioning,0.27704295387929906,VBG
1097,funniest,0.47033331999431277,JJS
1098,funny,1.66708729208705,JJ
1099,fur,2.670271335851552,NN
1100,furball,0.6033038970707066,NN
1101,furever,3.181603726024549,NN
1102,furniture,0.8960469579262057,NN
1103,furrealnyc,0.8457709973899021,VBZ
1104,furrever,1.6878137681150853,RB
1105,furry,2.2664988917030233,JJ
1106,future,1.6730762954241414,JJ
1107,fuzzy,0.45296584492200465,NN
1108,gabrielle,0.9849359322034283,NN
1109,gain,1.3777048521850885,NN
1110,gaining,0.839715515493545,VBG
1111,gal,3.104339639291148,JJ
1112,gals,0.7684036894340186,NNS
1113,galveston,1.5541229371787484,VBP
1114,game,1.5740722406874297,NN
1115,games,0.7127862359959974,NNS
1116,garden,0.4053562968031715,VBP
1117,gave,0.7826096376886744,VBD
1118,gem,0.7033933580185676,NN
1119,gender,1.3764123606671432,NN
1120,general,1.1187256482243753,JJ
1121,generally,3.003327221300942,RB
1122,generated,1.384259872404817,VBN
1123,gent,0.5207729916329348,JJ
1124,gentle,8.03511285198063,JJ
1125,gentleman,1.4305960810754104,NN
1126,gently,2.4362742710323713,RB
1127,george,1.4271307028456672,VBZ
1128,georgetown,1.3601936988944239,JJ
1129,german,1.1807151639581284,JJ
1130,gets,13.728272922871033,VBZ
1131,getting,5.467038844267638,VBG
1132,giant,0.8086855616634565,JJ
1133,gift,0.5926937298408883,NN
1134,ginger,2.2921026318815363,NN
1135,girl,19.210819560358775,JJ
1136,girls,3.382967228560254,NNS
1137,given,6.193990955604483,VBN
1138,gives,3.985420936839701,VBZ
1139,giving,3.165506831048378,VBG
1140,glasses,0.27704295387929906,NNS
1141,gmail,12.181101652279013,JJ
1142,goal,0.51800184622335,NN
1143,god,0.3684208721724657,NN
1144,goes,2.369884590300751,VBZ
1145,going,8.641091305713502,VBG
1146,gold,0.9511769561187318,JJ
1147,golden,2.3312988681953777,JJ
1148,gone,0.8864081048806011,VBN
1149,good,17.936623518430586,JJ
1150,goodness,0.49070407296862184,NN
1151,goof,0.4232452510058044,NN
1152,goofball,0.8812114370900388,NN
1153,goofy,2.772103043630512,VBP
1154,gorgeous,7.324526942179772,JJ
1155,got,5.560436195955211,VBD
1156,gotta,0.3183550591472375,NNS
1157,gotten,0.7201760147160079,VBN
1158,grab,0.4073247867837916,JJ
1159,grace,1.1838650865280795,NN
1160,graceful,0.5343769268520875,JJ
1161,grafts,0.27704295387929906,NNS
1162,grain,0.6078303935634561,VBP
1163,grand,0.5364767020582466,JJ
1164,grass,1.0392939787133701,NN
1165,grateful,0.5604893615541409,JJ
1166,gray,1.6392515069644304,JJ
1167,great,18.38392168109047,JJ
1168,greatly,0.3809447801093169,RB
1169,green,1.763920799974828,JJ
1170,greet,4.036110346535283,NN
1171,greeted,0.41164370357684865,VBD
1172,greets,1.5292463386757313,NNS
1173,grey,1.6464458141222558,VBP
1174,greyhound,1.050124302978313,JJ
1175,groom,1.0297675169793592,NN
1176,grooming,1.2620054820363635,VBG
1177,ground,0.6166569905765138,NN
1178,group,1.3861391724115297,NN
1179,groups,0.4533206163328614,NNS
1180,grow,4.395894697250356,VBP
1181,growing,1.1623615884704779,VBG
1182,grown,2.615617610061746,JJ
1183,grunts,0.5404063267169115,NNS
1184,gsd,0.34420987904770195,VBP
1185,gsrescue1,1.7228980131402414,JJ
1186,guarantee,4.09367639683896,NN
1187,guard,0.686304400316219,NN
1188,guardian,2.3000087370788633,JJ
1189,guarding,0.7206720944415951,NN
1190,guess,1.3886086233789336,NN
1191,guests,0.3719252072442579,NNS
1192,guidance,0.8336822798442913,VBP
1193,guy,10.112841572030373,JJ
1194,guys,0.7150481427859732,NNS
1195,ha,0.7611110722084722,JJ
1196,habit,0.6825250276557473,NN
1197,habits,1.2870416758547272,NNS
1198,hair,4.020710983072119,NN
1199,haired,0.6475233862090399,VBD
1200,half,2.8409837803501015,JJ
1201,hand,4.548787016927708,NN
1202,handle,2.4090877049015003,NN
1203,handled,0.44106924598772335,VBD
1204,handler,0.387899291039799,NN
1205,handling,1.4602501890319797,VBG
1206,hands,1.1111394049838186,NNS
1207,handsome,7.157999037353209,JJ
1208,hang,3.5938946148149866,NN
1209,hanging,3.955368751998834,NN
1210,happened,0.7884737388393253,VBD
1211,happening,0.9714055578972514,VBG
1212,happens,0.8259911913427385,NNS
1213,happier,1.0669237333739214,JJR
1214,happiest,1.0046056673609374,JJS
1215,happily,1.997192254318668,RB
1216,happiness,0.48166451519111675,JJ
1217,happy,10.96303984154463,JJ
1218,hard,3.866718895934509,JJ
1219,harder,0.4631205284718937,NN
1220,hardly,0.3958615753850871,RB
1221,hardwired,0.297938880137393,VBD
1222,harlem,0.5541314592793914,JJ
1223,harness,0.477750560025645,NN
1224,harsh,0.351779490228215,NN
1225,hasn,1.804809906317489,NN
1226,hasna,1.0695423410929934,NN
1227,having,4.227820392530529,VBG
1228,hazel,0.9797973833830012,VBN
1229,hea,8.500704431541113,JJ
1230,head,10.25949942802591,NN
1231,headbutts,0.7844702744226794,NN
1232,healed,0.8991758666102938,VBD
1233,healing,0.9621648579290506,VBG
1234,health,3.9243678199061462,NN
1235,healthy,7.613463727633646,JJ
1236,hear,4.9815346076911675,VBP
1237,heard,0.6401081262392103,VBN
1238,hearing,1.449439663000403,VBG
1239,heart,9.778998131555083,NN
1240,heartandhandcatadoptappl,0.8233640750194302,NN
1241,hearted,1.0410649495268836,VBD
1242,hearts,0.9403666104319804,NNS
1243,heartworm,9.869799598593648,NN
1244,heartworms,1.1711498062307768,VBZ
1245,hearty,0.41582996644590375,JJ
1246,heaven,0.5485470367139856,JJ
1247,heel,0.6424118604953698,NN
1248,held,3.0872093253047663,VBD
1249,hell,0.504208392289262,NN
1250,hello,2.4174302656526923,NN
1251,help,9.176088749006277,NN
1252,helped,1.003152495704239,VBD
1253,helpful,0.3787561710574828,VB
1254,helping,0.7774889915274773,VBG
1255,helps,0.7654842946953799,PRP
1256,hepatitis,0.469029635405693,VB
1257,herder,0.26304613513839725,NN
1258,herding,0.6603107998502338,VBG
1259,hero,1.1882660204316744,NN
1260,hesitant,0.5697804450890455,NN
1261,hesitate,0.7818869610547804,NN
1262,hey,0.6761733150819874,NN
1263,hi,7.784926968821587,VBD
1264,hidden,0.2864048737690084,JJ
1265,hide,1.4917285918275005,NN
1266,hiding,0.6200526769976671,VBG
1267,high,4.433673446132332,JJ
1268,higher,0.5736425675841901,JJR
1269,highlight,0.3084666136026954,NN
1270,highly,1.2780571850042495,RB
1271,hike,0.5560163112292721,JJ
1272,hikes,0.7974319532266236,NNS
1273,hiking,0.8361382674330791,VBG
1274,hilarious,0.7568673590824316,JJ
1275,hills,2.7039883927202726,NNS
1276,hip,0.9181524479232758,JJ
1277,history,1.1198189462047807,NN
1278,hit,1.1815548193354524,VBD
1279,hoarding,2.11269978750152,VBG
1280,hold,2.1594756207262598,NN
1281,holly,1.256721998282199,RB
1282,home,37.65578835651366,VBZ
1283,homeless,0.4283216950514098,NN
1284,homepage,0.4302143881396233,NN
1285,homes,9.995585830848102,NNS
1286,homeward,0.4533206163328614,VBP
1287,homewardbounddogrescue,0.4533206163328614,NN
1288,honestly,0.9049010340762582,RB
1289,honor,0.39718997750481744,VBZ
1290,hoo,0.7024302738932823,JJ
1291,hoot,0.8944189703754184,NN
1292,hope,2.003305857275938,VBP
1293,hopefully,0.9828929700508442,RB
1294,hopes,1.8523671055897304,VBZ
1295,hoping,2.511014484191735,VBG
1296,hopping,0.39036802677102034,VBG
1297,hose,0.529286858224279,JJ
1298,host,0.9053647707634367,NN
1299,hot,0.5532160947732603,JJ
1300,hotmail,0.877516381489842,NN
1301,hound,2.48547512726183,NN
1302,hounds,0.6202572297359388,VBZ
1303,houndsong,3.1181468511030577,JJ
1304,hour,0.6251666043010002,NN
1305,hours,3.7265964560447618,NNS
1306,house,11.847831302564812,NN
1307,housebreaking,0.4709981685926536,VBG
1308,housebroken,5.26486197778516,JJ
1309,household,8.505982991031374,NN
1310,housemate,0.5879261293672156,NN
1311,housemates,0.5179213321861572,NNS
1312,housetrained,2.163369850233287,VBD
1313,housetraining,0.953750052063935,VBG
1314,hr,6.418432931988267,NN
1315,html,0.8643745619154096,NN
1316,http,6.70860969251602,NN
1317,https,7.484740706955204,NN
1318,hug,1.1892799374547176,NN
1319,huge,0.9396189416104691,JJ
1320,hugs,1.2394568346058994,NNS
1321,human,6.664807116814859,JJ
1322,humane,2.3080733725389044,NN
1323,humans,8.43586744089418,NNS
1324,hundreds,2.147057147921114,NNS
1325,hungry,0.9244076054137006,JJ
1326,hunter,1.1654535080885746,NN
1327,hurt,0.5127073589366761,VBN
1328,hutto,1.3601936988944239,JJ
1329,hw,1.7199066772841407,NN
1330,hwbdogrescue,0.3114119149106696,NN
1331,hypoplasia,0.7388985268374882,NN
1332,ia,4.258805186972172,NN
1333,icloud,0.5152719707704854,JJ
1334,id,0.4533206163328614,NN
1335,idea,0.6027260861409044,NN
1336,ideal,3.2154479149896713,NN
1337,ideally,0.6106085600759316,RB
1338,il,0.6862272952289529,JJ
1339,ill,0.3839911141193849,NN
1340,illinois,0.7896362991255041,NN
1341,illness,0.5131176772675146,JJ
1342,imagine,1.297259220883366,NN
1343,immediately,1.286304003624782,RB
1344,immune,1.0056536739475688,JJ
1345,immunizations,0.4302143881396233,NNS
1346,impact,0.41648472542586235,NN
1347,impaired,0.46063537611901006,JJ
1348,impairs,0.27704295387929906,NNS
1349,important,3.171577692707749,JJ
1350,impression,0.18531657588410083,NN
1351,improved,0.48167991965289136,VBD
1352,improving,0.48544367106821573,VBG
1353,ina,0.7535749242138952,NN
1354,inches,1.0737151341026858,NNS
1355,inclined,0.4703986943575723,VBD
1356,include,1.6521959683750358,VBP
1357,includes,5.209179550840121,VBZ
1358,including,4.348204880209289,VBG
1359,incontinent,0.7136598237495868,NN
1360,incredible,1.0059969426284496,JJ
1361,incredibly,1.935691693728606,RB
1362,independent,3.5675804696957476,JJ
1363,indoor,2.1945076806833037,JJ
1364,indoors,0.8263556882049352,NNS
1365,inevitably,0.41548713975439744,RB
1366,infected,0.7301050074891524,VBD
1367,infection,0.8052971227703742,NN
1368,infectious,0.37478908637384556,JJ
1369,info,9.278764996059737,JJ
1370,information,14.01323857771132,NN
1371,inhabitant,0.4440940402189105,JJ
1372,initial,0.8641840353418139,JJ
1373,initially,1.0807032889574102,RB
1374,initiative,2.4557179824203543,JJ
1375,injured,0.5066313415521656,JJ
1376,injuries,0.9648936320981258,NNS
1377,innocent,2.1563712946025877,JJ
1378,inquires,1.8013619898395836,NNS
1379,inquiries,2.787720346287245,NNS
1380,inquiry,2.1051546829793026,VBP
1381,inquisitive,1.3664424188110764,JJ
1382,inside,2.7669932446630376,IN
1383,instagram,3.475356479166978,RB
1384,instantly,0.7207561284817805,RB
1385,instead,0.5865916891713833,RB
1386,instructions,4.49998727470984,NNS
1387,insulin,0.3413459991412575,VBP
1388,insulinoma,1.2485992407679332,NN
1389,insurance,0.744380887272474,NN
1390,intake,1.0680894517418615,NN
1391,intelligence,0.38048117323498104,NN
1392,intelligent,1.0400364411912808,JJ
1393,interact,0.5707751947808527,NN
1394,interacted,0.3215828858131316,VBN
1395,interaction,0.4590567982509143,NN
1396,interactive,0.5493183898211859,JJ
1397,interacts,0.3439464392489004,NNS
1398,interested,13.511513213790101,JJ
1399,interesting,0.4677994524400666,JJ
1400,intimidated,0.2652989180412566,VBN
1401,introducing,0.726165190072731,VBG
1402,introduction,1.2736063211551907,NN
1403,introductions,0.7203158282005685,NNS
1404,intros,0.8990548238985503,VBP
1405,investigate,0.5456350381326612,NN
1406,invited,0.5508351047409017,VBN
1407,irritating,0.27704295387929906,VBG
1408,island,2.0503932468057524,NN
1409,isn,2.861324058496649,NN
1410,isna,0.42988683842518566,JJ
1411,issue,0.8991424333884399,NN
1412,issues,4.271712801757955,NNS
1413,ita,2.374842968353449,VBP
1414,items,0.5634560771874416,NNS
1415,jack,1.8335510123240484,NN
1416,jackson,1.4996645719556152,NN
1417,jake,1.085946266403017,NN
1418,james,0.9310124825172388,NNS
1419,jane,1.3505839881972856,VBP
1420,january,0.8559645857826026,JJ
1421,jennifer,0.49440843426687453,NN
1422,jo,0.9715235674886776,NN
1423,job,0.7933428442955568,NN
1424,jogging,0.3405400690826322,VBG
1425,join,1.7860687626844207,NN
1426,joined,0.36720341812575097,VBD
1427,joomla,0.35607102577615524,JJ
1428,josie,1.7771539572341286,NN
1429,journey,0.9110911303714937,NN
1430,joy,2.853568491291375,NN
1431,joys,0.690413509147105,VBZ
1432,julia,0.8913273406815078,JJ
1433,julie,0.641683935401762,NN
1434,july,1.0525993114320342,NN
1435,jump,3.0464167101220037,NN
1436,jumped,0.3608098175563119,VBD
1437,jumping,1.0275234374691462,VBG
1438,jumps,0.7260952101270932,NNS
1439,june,1.630884579164905,JJ
1440,jupiter,1.6547603945625893,NN
1441,just,20.82795377820861,RB
1442,k94keeps,2.1690793092837484,VB
1443,k9kastle,2.9549221964232033,JJ
1444,kara,1.1647245725218922,NN
1445,karen,0.9652281286363793,NNS
1446,kari,1.7377504661697685,VBP
1447,kathy,0.7257675073382137,JJ
1448,katsmyname,0.5152719707704854,NN
1449,kbergland,1.388004193946749,NN
1450,keeping,0.7656891017210762,VBG
1451,keeps,0.6946921735677106,NNS
1452,kelly,1.0703650703049274,RB
1453,kennel,2.470812794235632,VBP
1454,kept,1.3907931977825774,JJ
1455,key,2.6596735034825487,JJ
1456,kid,1.6432560727240424,NN
1457,kids,10.159840518850153,NNS
1458,kill,1.4456655754323475,VB
1459,kind,5.194466512973142,NN
1460,kinda,0.7832516667367022,NN
1461,kindly,0.8233640750194302,RB
1462,kindness,0.7183808526303194,JJ
1463,kinds,0.4330090114075189,NNS
1464,king,3.1595056580545564,VBG
1465,kiss,1.0684538081009132,JJ
1466,kisses,6.000203522239698,NNS
1467,kitchen,0.963608824040022,VBP
1468,kitten,11.64077940424468,VB
1469,kittens,13.578619668386974,NNS
1470,kitties,4.227848434250152,NNS
1471,kitty,11.616672916340246,VBP
1472,kmeierdiercks,6.967889351135477,NNS
1473,knead,0.4578175975379666,VBP
1474,knew,1.0475038304556754,JJ
1475,knock,0.4812355137455716,NN
1476,know,13.154544572289156,VBP
1477,known,2.14327479997829,VBN
1478,knows,5.669715490235832,NNS
1479,knox,0.6225845803873262,VBP
1480,kongs,0.6720027229064608,NNS
1481,lab,2.2124304076249257,VBP
1482,labrador,0.8964579485949498,JJ
1483,labs,0.8902273719630247,JJ
1484,lack,0.5191454070995472,NN
1485,ladies,0.8676812913816158,NNS
1486,lady,6.854953397105276,VBP
1487,laid,1.8102363804069002,VBN
1488,lake,0.38654896199438954,VBP
1489,lakeway,1.3601936988944239,JJ
1490,land,0.7297182740939264,NN
1491,landlord,1.100049636832757,NN
1492,language,0.40657213222253075,NN
1493,lap,9.773396530970366,NN
1494,laps,1.2486104516595553,VBZ
1495,large,4.40021216374341,JJ
1496,larger,0.9116390072117511,JJR
1497,laser,1.023849871157278,NN
1498,late,1.0707496825896143,RB
1499,later,0.31220880850595567,RB
1500,latest,2.0082808500742955,JJS
1501,laugh,0.6178978580665787,NN
1502,laundry,0.5257437693420505,NN
1503,lay,2.843833294976007,VBD
1504,laying,1.08735786751417,VBG
1505,lazy,0.6260034082780276,JJ
1506,lb,1.6469782725934317,NN
1507,lbs,6.852298938390834,JJ
1508,lead,0.9355232983575064,JJ
1509,leader,0.4918992397557702,NN
1510,leadership,0.6309003915033436,NN
1511,leadrescue,1.426491692788967,VBD
1512,league,1.0076201138316707,JJ
1513,lean,0.49243506983046875,JJ
1514,leander,1.4653187432554586,NN
1515,leans,0.40910767283503857,VBZ
1516,leaps,0.3898128165625125,NNS
1517,learn,7.147338197385966,RBR
1518,learned,2.5979733065468995,VBD
1519,learner,0.7277258258908997,RBR
1520,learning,6.8186854911829125,VBG
1521,learns,0.9476209309190182,JJ
1522,lease,0.5018180833310626,NN
1523,leash,10.412275943727067,NN
1524,leave,1.973049826065334,VBP
1525,leaves,1.22689140307121,VBZ
1526,left,5.076280070343306,VBN
1527,leg,2.4103091475037637,NN
1528,legged,0.636608963079336,VBD
1529,legs,3.535874135830094,NNS
1530,leo,0.6281623279187373,JJ
1531,leptospirosis,0.3847279579722861,NN
1532,let,7.255201327463412,NN
1533,lets,1.3811501305377254,NNS
1534,letting,0.33229426457039524,VBG
1535,leukemia,4.436213565377505,JJ
1536,level,2.077261835472035,NN
1537,levels,0.39519848991502454,NNS
1538,libertyville,0.7896362991255041,VBP
1539,lick,0.4753230640462853,JJ
1540,licking,0.6291971551557224,NN
1541,lids,0.27704295387929906,NNS
1542,lie,0.5316364856157131,VBP
1543,life,11.784453357115817,NN
